date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,next_close,dividend_today,dividend,exit0935close,exit0935open,cash,net,fee,gross,price_only,event,calendar_days,model_exit,reason,delayed,exit_clock,actual_exit,entry,exit_model
2025-04-09,sh.601138,14.58,16.5,14.58,16.33,15.44,218935510,3439909983.46,3,1,5.7642,137.7761791064182,4.8704663210941135e-05,1.0,D,D,1657,2.5146273184973333,-22.800000000000008,-22.255790533736164,0.0,0.2916666666666676,-23.3118931134676,False,3,-1783.0504637499962,-12.229427049039757,1716.074991250002,11.770061668381356,1783.0504637499962,2025-04-10,17.9,17.96,0.0,0.0,17.75,17.75,1583.546695600004,9.689254591359632,19.3133044,9.920391916717698,9.614206981016537,13,1.0,17.95,deadline,False,10:00,2025-04-10,C,1000_S2_WORSTBAR
2025-04-17,sh.601138,17.22,17.65,17.2,17.4,17.5,77822578,1358456920.13,3,1,-0.5714,146.80376708216022,2.8571428578261227e-05,1.0,D,D,1663,1.143325286984987,-1.6853932584269704,7.1647274954072415,0.3978494623655926,0.0645161290322567,-8.271307264912476,True,3,-216.26189589999404,-1.255876282810651,143.64815090000596,0.8341936753775027,216.26189589999404,2025-04-18,17.4,17.56,0.0,0.0,17.44,17.4,-26.45374744999884,-0.1519119026463352,19.04874745,0.0574712643678143,0.0,14,1.0,17.41,deadline,False,10:00,2025-04-18,C,1000_S2_WORSTBAR
2025-11-25,sh.601138,56.36,58.34,56.16,56.61,55.94,226214444,12916587347.77,3,1,1.1977,486.9835308035797,1.1834107972896746e-05,1.0,R,R,1811,1.875225307177588,-14.01782969566554,-13.858946720049282,0.1861111111111107,0.1111111111111107,-19.79698342604805,False,3,-351.0767661749933,-0.6229183218151051,148.7983326750067,0.2640140750088834,351.0767661749933,2025-11-26,55.31,58.93,0.0,0.0,55.16,55.14,-1399.8744350099992,-2.4712443687321075,43.914435010000005,-2.296414061119933,-2.296414061119933,15,1.0,55.31,opening_gap_stop,False,09:30,2025-11-26,C,1000_S2_WORSTBAR
2026-07-03,sh.601138,63.5,66.22,62.99,64.72,64.02,130129724,8461745562.06,3,1,1.0934,559.788056732048,8.309903165582e-06,1.0,R,R,1956,0.912858978305776,-8.030455394339908,-16.846343680997535,0.1015624999999983,0.002604166666668,-12.2039523306683,True,3,-1334.487401693986,-2.101554963297616,1104.9030806940068,1.7400048514866249,1334.487401693986,2026-07-06,65.77,63.59,0.0,0.0,64.68,64.65,-625.3004065769965,-0.9655393272392456,50.83540657699999,-0.7880098887515508,1.6223733003708274,16,3.0,64.21,deadline,False,10:00,2026-07-06,C,1000_S2_WORSTBAR
2026-07-20,sh.601138,58.88,59.69,55.04,56.5,57.59,147788546,8488593156.55,3,1,-1.8927,488.6901298726931,1.0296926542086028e-05,1.0,D,D,1967,0.8965088639437715,-12.210365853658534,-13.097932699562389,0.1370106761565842,0.0747330960854083,-15.281414575303796,True,3,2276.1086410260123,3.865673643046896,-2482.702300025995,-4.216546025859366,0.0,2026-07-21,57.5,60.98,0.0,0.0,57.45,57.46,-231.01721495099767,-0.408616275811131,44.582214951000005,-0.2300884955752202,1.7699115044247815,17,1.0,56.37,deadline,False,10:00,2026-07-21,C,1000_S2_WORSTBAR
2023-05-08,sh.601138,14.73,14.78,14.35,14.68,14.77,151113962,2202460780.0,3,1,-0.6093,117.57310971751718,4.326337169779926e-05,1.0,R,R,1191,1.0254963867994211,-8.260869565217387,-20.162162162162144,0.3444444444444435,0.0333333333333326,-16.02706236852577,False,3,10.27826525000189,0.06977776816023,-89.67176024999992,-0.6087695875763742,0.0,2023-05-09,14.68,14.7,0.0,0.0,14.78,14.76,-39.64625999999666,-0.2698403635927298,24.96626,0.0,0.0,1,1.0,14.68,opening_exit,False,09:30,2023-05-09,C,OPEN
2023-05-24,sh.601138,15.14,15.29,14.53,14.82,15.23,122492233,1820114878.28,3,1,-2.6921,118.69437915624016,4.484569927898363e-05,1.0,R,R,1203,0.5293296440646708,-6.85015290519877,3.04465493910695,0.1666666666666666,0.5208333333333329,-3.6197949626629033,False,3,279.5879716000023,1.8466840924702923,-360.09219159999776,-2.378416060766168,0.0,2023-05-25,16.0,16.3,0.0,0.0,16.3,16.3,1138.2898059,7.674264849426783,26.3001941,7.962213225371117,7.962213225371117,2,1.0,16.0,opening_exit,False,09:30,2023-05-25,C,OPEN
2023-08-14,sh.601138,21.09,21.61,20.7,21.4,21.5,129339573,2737037106.41,3,1,-0.4651,175.65372300789005,1.6279069777136446e-05,1.0,R,R,1259,0.8678137038455702,-11.083540115798174,-9.549852755574229,0.1463414634146353,0.5853658536585369,-6.849207096427657,False,3,-362.749356549999,-1.7200064321953483,256.9408015499974,1.2183063136557486,362.749356549999,2023-08-15,22.04,21.39,0.0,0.0,21.86,21.86,585.8166232000025,2.735426656425199,32.4633768,2.9906542056074903,2.9906542056074903,3,1.0,22.04,opening_exit,False,09:30,2023-08-15,C,OPEN
2023-09-20,sh.601138,18.49,18.98,18.18,18.4,18.48,104732424,1951207190.43,3,1,-0.4329,151.02936931519514,4.3290044043908793e-07,1.0,D,D,1286,0.9181439963083826,-0.5917159763313751,-4.149377593361003,0.4022988505747138,0.5977011494252862,-8.109989557953368,False,3,51.94572295000029,0.2809395508382925,-128.0093004499997,-0.6923163896700903,0.0,2023-09-21,18.26,18.31,0.0,0.0,18.46,18.45,-177.8220356999981,-0.9656692008355124,19.4920357,-0.7608695652173703,-0.7608695652173703,4,1.0,18.26,opening_exit,False,09:30,2023-09-21,C,OPEN
2023-10-25,sh.601138,13.82,13.85,13.47,13.54,13.76,193065907,2625027048.38,3,1,-1.5988,111.13791633302948,3.7209302328422567e-05,1.0,D,D,1305,2.945614141356292,-16.757410768300062,-20.37037037037037,0.5730337078651679,0.426966292134832,-23.59800111049416,False,3,249.13985640000152,1.8027485991317045,-310.7202164000003,-2.2483373111432727,0.0,2023-10-26,13.4,13.83,0.0,0.0,13.29,13.29,-170.43605069999754,-1.2576537750076529,16.9660507,-1.0339734121122546,-1.0339734121122546,5,1.0,13.4,opening_exit,False,09:30,2023-10-26,C,OPEN
2024-01-09,sh.601138,13.33,13.58,13.06,13.19,13.08,88639975,1178732747.65,3,1,0.841,108.26507506888171,2.140672783190745e-05,1.0,D,D,1358,0.7200220768572638,-5.763688760806918,-13.492063492063478,0.1199999999999974,0.240000000000002,-9.546696172331504,True,3,109.8131332000016,0.8238044501125401,-170.11690320000022,-1.2761958229557406,0.0,2024-01-10,13.08,12.91,0.0,0.0,12.89,12.89,-139.9344305499984,-1.0599706455899174,16.79943055,-0.83396512509476,-0.83396512509476,6,1.0,13.08,opening_exit,False,09:30,2024-01-10,C,OPEN
2024-01-18,sh.601138,12.68,13.8,12.68,13.71,12.68,222034735,2966176137.81,3,1,8.123,112.5332963756155,2.8391167209207424e-05,1.0,D,D,1365,1.0118202259172184,-1.3996889580093377,-1.7815646785437789,0.0,0.5476190476190488,-7.350577232208099,True,3,-1059.7957351500015,-8.358010529574145,999.6895326500004,7.883986850552053,1059.7957351500015,2024-01-19,13.84,14.2,0.0,0.0,14.14,14.14,99.03296065000036,0.7217097884444075,17.19203935,0.9482129832239172,0.9482129832239172,7,1.0,13.84,opening_exit,False,09:30,2024-01-19,C,OPEN
2024-04-11,sh.601138,21.23,21.65,21.1,21.25,21.1,135552814,2899217551.91,3,1,0.7109,174.4225053232551,4.739336511017101e-07,1.0,R,R,1417,0.458562609031849,-3.740875912408759,-9.480909480909473,0.1808510638297888,0.1914893617021271,-10.11523142132954,True,3,-62.274492599994325,-0.2933325134243727,-22.28448739999433,-0.1049669684408588,62.274492599994325,2024-04-12,21.8,22.26,0.0,0.0,21.96,21.96,507.14995275000217,2.384810615693555,21.32504725,2.5882352941176467,2.5882352941176467,8,1.0,21.8,opening_exit,False,09:30,2024-04-12,C,OPEN
2024-04-23,sh.601138,21.05,21.19,20.36,20.59,20.84,104059777,2158505427.26,3,1,-1.1996,169.00514751086223,1.6122840696519702e-05,1.0,R,R,1425,0.9143045345950976,-7.377777777777783,-6.294964028776972,0.77391304347826,0.22608695652174,-7.309804968087697,True,3,418.2438648000039,1.9869067211401608,-501.5262547999961,-2.3825475287410742,0.0,2024-04-24,21.02,22.24,0.0,0.0,21.12,21.12,388.27415715000336,1.8843228179427227,20.92084285,2.0883924235065576,2.0883924235065576,9,1.0,21.02,opening_exit,False,09:30,2024-04-24,C,OPEN
2024-07-31,sh.601138,22.76,23.88,22.74,23.84,22.85,150300024,3523270166.9,3,1,4.3326,195.6815306779483,3.938730849917249e-06,1.0,R,R,1492,1.1733823259821228,-1.508620689655138,-6.88671556642213,0.2268041237113421,0.1134020618556728,-12.149173394848113,True,3,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,1125.1403153999956,2024-08-01,24.6,23.97,0.0,0.0,24.26,24.26,713.0017538000025,2.988628143733823,22.7782462,3.187919463087252,3.187919463087252,10,1.0,24.6,opening_exit,False,09:30,2024-08-01,C,OPEN
2024-08-30,sh.601138,19.08,20.75,19.07,20.47,19.22,192325552,3894024148.77,3,1,6.5036,172.7053512742423,4.203954214609951e-05,1.0,D,D,1514,1.1205740895115488,-4.473161033797246,-5.738106915154518,0.8658536585365856,0.1341463414634144,-5.45039897341002,True,3,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,1429.7057369499978,2024-09-02,20.37,19.45,0.0,0.0,20.14,20.1,-141.00830799999824,-0.6883342967516977,20.588308,-0.488519785051289,-0.488519785051289,11,3.0,20.37,opening_exit,False,09:30,2024-09-02,C,OPEN
2024-12-10,sh.601138,22.61,22.8,22.13,22.14,22.13,129917418,2916481422.31,3,1,0.0452,186.7951381148867,1.247175779237747e-05,1.0,D,D,1579,0.7292065603714836,1.1425959780621886,-1.9060283687943207,0.2096774193548367,0.0,-4.348201936376195,True,3,425.87815485,1.8835831704997787,-513.88696735,-2.2728304615214507,0.0,2024-12-11,22.1,22.33,0.0,0.0,22.07,22.07,-83.60687519999898,-0.3773504927917313,21.4868752,-0.1806684733513974,-0.1806684733513974,12,1.0,22.1,opening_exit,False,09:30,2024-12-11,C,OPEN
2025-04-09,sh.601138,14.58,16.5,14.58,16.33,15.44,218935510,3439909983.46,3,1,5.7642,137.7761791064182,4.8704663210941135e-05,1.0,D,D,1657,2.5146273184973333,-22.800000000000008,-22.255790533736164,0.0,0.2916666666666676,-23.3118931134676,False,3,-1783.0504637499962,-12.229427049039757,1716.074991250002,11.770061668381356,1783.0504637499962,2025-04-10,17.9,17.96,0.0,0.0,17.75,17.75,1533.597182850002,9.383628273491086,19.28781715,9.614206981016537,9.614206981016537,13,1.0,17.9,opening_exit,False,09:30,2025-04-10,C,OPEN
2025-04-17,sh.601138,17.22,17.65,17.2,17.4,17.5,77822578,1358456920.13,3,1,-0.5714,146.80376708216022,2.8571428578261227e-05,1.0,D,D,1663,1.143325286984987,-1.6853932584269704,7.1647274954072415,0.3978494623655926,0.0645161290322567,-8.271307264912476,True,3,-216.26189589999404,-1.255876282810651,143.64815090000596,0.8341936753775027,216.26189589999404,2025-04-18,17.4,17.56,0.0,0.0,17.44,17.4,-36.443650000001455,-0.209279393074329,19.04365,0.0,0.0,14,1.0,17.4,opening_exit,False,09:30,2025-04-18,C,OPEN
2025-11-25,sh.601138,56.36,58.34,56.16,56.61,55.94,226214444,12916587347.77,3,1,1.1977,486.9835308035797,1.1834107972896746e-05,1.0,R,R,1811,1.875225307177588,-14.01782969566554,-13.858946720049282,0.1861111111111107,0.1111111111111107,-19.79698342604805,False,3,-351.0767661749933,-0.6229183218151051,148.7983326750067,0.2640140750088834,351.0767661749933,2025-11-26,55.31,58.93,0.0,0.0,55.16,55.14,-1399.8744350099992,-2.4712443687321075,43.914435010000005,-2.296414061119933,-2.296414061119933,15,1.0,55.31,opening_exit,False,09:30,2025-11-26,C,OPEN
2026-07-03,sh.601138,63.5,66.22,62.99,64.72,64.02,130129724,8461745562.06,3,1,1.0934,559.788056732048,8.309903165582e-06,1.0,R,R,1956,0.912858978305776,-8.030455394339908,-16.846343680997535,0.1015624999999983,0.002604166666668,-12.2039523306683,True,3,-1334.487401693986,-2.101554963297616,1104.9030806940068,1.7400048514866249,1334.487401693986,2026-07-06,65.77,63.59,0.0,0.0,64.68,64.65,932.913272835012,1.440530734269984,51.841727165,1.6223733003708274,1.6223733003708274,16,3.0,65.77,opening_exit,False,09:30,2026-07-06,C,OPEN
2026-07-20,sh.601138,58.88,59.69,55.04,56.5,57.59,147788546,8488593156.55,3,1,-1.8927,488.6901298726931,1.0296926542086028e-05,1.0,D,D,1967,0.8965088639437715,-12.210365853658534,-13.097932699562389,0.1370106761565842,0.0747330960854083,-15.281414575303796,True,3,2276.1086410260123,3.865673643046896,-2482.702300025995,-4.216546025859366,0.0,2026-07-21,57.5,60.98,0.0,0.0,57.45,57.46,897.6888477,1.5878049342001015,45.3111523,1.7699115044247815,1.7699115044247815,17,1.0,57.5,opening_exit,False,09:30,2026-07-21,C,OPEN
2023-05-08,sh.601138,14.73,14.78,14.35,14.68,14.77,151113962,2202460780.0,3,1,-0.6093,117.57310971751718,4.326337169779926e-05,1.0,R,R,1191,1.0254963867994211,-8.260869565217387,-20.162162162162144,0.3444444444444435,0.0333333333333326,-16.02706236852577,False,5,10.27826525000189,0.06977776816023,-89.67176024999992,-0.6087695875763742,0.0,2023-05-09,14.68,14.7,0.0,0.0,14.78,14.76,379.7197521000024,2.584448469288516,25.3902479,2.861035422343328,0.0,1,1.0,15.1,deadline,False,10:00,2023-05-09,C,1000_S0
2023-08-14,sh.601138,21.09,21.61,20.7,21.4,21.5,129339573,2737037106.41,3,1,-0.4651,175.65372300789005,1.6279069777136446e-05,1.0,R,R,1259,0.8678137038455702,-11.083540115798174,-9.549852755574229,0.1463414634146353,0.5853658536585369,-6.849207096427657,False,5,-362.749356549999,-1.7200064321953483,256.9408015499974,1.2183063136557486,362.749356549999,2023-08-15,22.04,21.39,0.0,0.0,21.86,21.86,585.8166232000025,2.735426656425199,32.4633768,2.9906542056074903,2.9906542056074903,2,1.0,22.04,deadline,False,10:00,2023-08-15,C,1000_S0
2023-09-20,sh.601138,18.49,18.98,18.18,18.4,18.48,104732424,1951207190.43,3,1,-0.4329,151.02936931519514,4.3290044043908793e-07,1.0,D,D,1286,0.9181439963083826,-0.5917159763313751,-4.149377593361003,0.4022988505747138,0.5977011494252862,-8.109989557953368,False,5,51.94572295000029,0.2809395508382925,-128.0093004499997,-0.6923163896700903,0.0,2023-09-21,18.26,18.31,0.0,0.0,18.46,18.45,71.92552805000189,0.3905942641939864,19.61947195,0.5978260869565322,-0.7608695652173703,3,1.0,18.51,deadline,False,10:00,2023-09-21,C,1000_S0
2023-10-25,sh.601138,13.82,13.85,13.47,13.54,13.76,193065907,2625027048.38,3,1,-1.5988,111.13791633302948,3.7209302328422567e-05,1.0,D,D,1305,2.945614141356292,-16.757410768300062,-20.37037037037037,0.5730337078651679,0.426966292134832,-23.59800111049416,False,5,249.13985640000152,1.8027485991317045,-310.7202164000003,-2.2483373111432727,0.0,2023-10-26,13.4,13.83,0.0,0.0,13.29,13.29,-200.4057583499981,-1.4788013303933605,16.95075835,-1.2555391432791718,-1.0339734121122546,4,1.0,13.37,deadline,False,10:00,2023-10-26,C,1000_S0
2024-01-09,sh.601138,13.33,13.58,13.06,13.19,13.08,88639975,1178732747.65,3,1,0.841,108.26507506888171,2.140672783190745e-05,1.0,D,D,1358,0.7200220768572638,-5.763688760806918,-13.492063492063478,0.1199999999999974,0.240000000000002,-9.546696172331504,True,5,109.8131332000016,0.8238044501125401,-170.11690320000022,-1.2761958229557406,0.0,2024-01-10,13.08,12.91,0.0,0.0,12.89,12.89,-219.85365094999932,-1.6653400840439108,16.75865095,-1.4404852160727732,-0.83396512509476,5,1.0,13.0,deadline,False,10:00,2024-01-10,C,1000_S0
2024-01-18,sh.601138,12.68,13.8,12.68,13.71,12.68,222034735,2966176137.81,3,1,8.123,112.5332963756155,2.8391167209207424e-05,1.0,D,D,1365,1.0118202259172184,-1.3996889580093377,-1.7815646785437789,0.0,0.5476190476190488,-7.350577232208099,True,5,-1059.7957351500015,-8.358010529574145,999.6895326500004,7.883986850552053,1059.7957351500015,2024-01-19,13.84,14.2,0.0,0.0,14.14,14.14,588.5381856000014,4.289014148753826,17.4418144,4.522246535375629,0.9482129832239172,6,1.0,14.33,deadline,False,10:00,2024-01-19,C,1000_S0
2024-04-11,sh.601138,21.23,21.65,21.1,21.25,21.1,135552814,2899217551.91,3,1,0.7109,174.4225053232551,4.739336511017101e-07,1.0,R,R,1417,0.458562609031849,-3.740875912408759,-9.480909480909473,0.1808510638297888,0.1914893617021271,-10.11523142132954,True,5,-62.274492599994325,-0.2933325134243727,-22.28448739999433,-0.1049669684408588,62.274492599994325,2024-04-12,21.8,22.26,0.0,0.0,21.96,21.96,1326.3219618500025,6.236866783277787,21.743038150000004,6.447058823529406,2.5882352941176467,7,1.0,22.62,deadline,False,10:00,2024-04-12,C,1000_S0
2024-04-23,sh.601138,21.05,21.19,20.36,20.59,20.84,104059777,2158505427.26,3,1,-1.1996,169.00514751086223,1.6122840696519702e-05,1.0,R,R,1425,0.9143045345950976,-7.377777777777783,-6.294964028776972,0.77391304347826,0.22608695652174,-7.309804968087697,True,5,418.2438648000039,1.9869067211401608,-501.5262547999961,-2.3825475287410742,0.0,2024-04-24,21.02,22.24,0.0,0.0,21.12,21.12,927.7288948500028,4.5023360253030695,21.19610515,4.711024769305472,2.0883924235065576,8,1.0,21.56,deadline,False,10:00,2024-04-24,C,1000_S0
2024-07-31,sh.601138,22.76,23.88,22.74,23.84,22.85,150300024,3523270166.9,3,1,4.3326,195.6815306779483,3.938730849917249e-06,1.0,R,R,1492,1.1733823259821228,-1.508620689655138,-6.88671556642213,0.2268041237113421,0.1134020618556728,-12.149173394848113,True,5,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,1125.1403153999956,2024-08-01,24.6,23.97,0.0,0.0,24.26,24.26,413.304677300004,1.732413677711789,22.6253227,1.9295302013422777,3.187919463087252,9,1.0,24.3,deadline,False,10:00,2024-08-01,C,1000_S0
2024-08-30,sh.601138,19.08,20.75,19.07,20.47,19.22,192325552,3894024148.77,3,1,6.5036,172.7053512742423,4.203954214609951e-05,1.0,D,D,1514,1.1205740895115488,-4.473161033797246,-5.738106915154518,0.8658536585365856,0.1341463414634144,-5.45039897341002,True,5,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,1429.7057369499978,2024-09-02,20.37,19.45,0.0,0.0,20.14,20.1,-700.4428507999994,-3.4192229093350863,20.3028508,-3.2242305813385497,-0.488519785051289,10,3.0,19.81,deadline,False,10:00,2024-09-02,C,1000_S0
2024-12-10,sh.601138,22.61,22.8,22.13,22.14,22.13,129917418,2916481422.31,3,1,0.0452,186.7951381148867,1.247175779237747e-05,1.0,D,D,1579,0.7292065603714836,1.1425959780621886,-1.9060283687943207,0.2096774193548367,0.0,-4.348201936376195,True,5,425.87815485,1.8835831704997787,-513.88696735,-2.2728304615214507,0.0,2024-12-11,22.1,22.33,0.0,0.0,22.07,22.07,-73.61697265000001,-0.3322621595516016,21.49197265,-0.1355013550135564,-0.1806684733513974,11,1.0,22.11,deadline,False,10:00,2024-12-11,C,1000_S0
2025-04-09,sh.601138,14.58,16.5,14.58,16.33,15.44,218935510,3439909983.46,3,1,5.7642,137.7761791064182,4.8704663210941135e-05,1.0,D,D,1657,2.5146273184973333,-22.800000000000008,-22.255790533736164,0.0,0.2916666666666676,-23.3118931134676,False,5,-1783.0504637499962,-12.229427049039757,1716.074991250002,11.770061668381356,1783.0504637499962,2025-04-10,17.9,17.96,0.0,0.0,17.75,17.75,1583.546695600004,9.689254591359632,19.3133044,9.920391916717698,9.614206981016537,12,1.0,17.95,deadline,False,10:00,2025-04-10,C,1000_S0
2025-11-25,sh.601138,56.36,58.34,56.16,56.61,55.94,226214444,12916587347.77,3,1,1.1977,486.9835308035797,1.1834107972896746e-05,1.0,R,R,1811,1.875225307177588,-14.01782969566554,-13.858946720049282,0.1861111111111107,0.1111111111111107,-19.79698342604805,False,5,-351.0767661749933,-0.6229183218151051,148.7983326750067,0.2640140750088834,351.0767661749933,2025-11-26,55.31,58.93,0.0,0.0,55.16,55.14,58.45375213200495,0.1031903306287951,44.856247868,0.2826355767532318,-2.296414061119933,13,1.0,56.77,deadline,False,10:00,2025-11-26,C,1000_S0
2026-07-03,sh.601138,63.5,66.22,62.99,64.72,64.02,130129724,8461745562.06,3,1,1.0934,559.788056732048,8.309903165582e-06,1.0,R,R,1956,0.912858978305776,-8.030455394339908,-16.846343680997535,0.1015624999999983,0.002604166666668,-12.2039523306683,True,5,-1334.487401693986,-2.101554963297616,1104.9030806940068,1.7400048514866249,1334.487401693986,2026-07-06,65.77,63.59,0.0,0.0,64.68,64.65,-625.3004065769965,-0.9655393272392456,50.83540657699999,-0.7880098887515508,1.6223733003708274,14,3.0,64.21,deadline,False,10:00,2026-07-06,C,1000_S0
2026-07-20,sh.601138,58.88,59.69,55.04,56.5,57.59,147788546,8488593156.55,3,1,-1.8927,488.6901298726931,1.0296926542086028e-05,1.0,D,D,1967,0.8965088639437715,-12.210365853658534,-13.097932699562389,0.1370106761565842,0.0747330960854083,-15.281414575303796,True,5,2276.1086410260123,3.865673643046896,-2482.702300025995,-4.216546025859366,0.0,2026-07-21,57.5,60.98,0.0,0.0,57.45,57.46,-231.01721495099767,-0.408616275811131,44.582214951000005,-0.2300884955752202,1.7699115044247815,15,1.0,56.37,deadline,False,10:00,2026-07-21,C,1000_S0
2023-05-08,sh.601138,14.73,14.78,14.35,14.68,14.77,151113962,2202460780.0,3,1,-0.6093,117.57310971751718,4.326337169779926e-05,1.0,R,R,1191,1.0254963867994211,-8.260869565217387,-20.162162162162144,0.3444444444444435,0.0333333333333326,-16.02706236852577,False,5,10.27826525000189,0.06977776816023,-89.67176024999992,-0.6087695875763742,0.0,2023-05-09,14.68,14.7,0.0,0.0,14.78,14.76,379.7197521000024,2.584448469288516,25.3902479,2.861035422343328,0.0,1,1.0,15.1,deadline,False,10:00,2023-05-09,C,1000_S2
2023-08-14,sh.601138,21.09,21.61,20.7,21.4,21.5,129339573,2737037106.41,3,1,-0.4651,175.65372300789005,1.6279069777136446e-05,1.0,R,R,1259,0.8678137038455702,-11.083540115798174,-9.549852755574229,0.1463414634146353,0.5853658536585369,-6.849207096427657,False,5,-362.749356549999,-1.7200064321953483,256.9408015499974,1.2183063136557486,362.749356549999,2023-08-15,22.04,21.39,0.0,0.0,21.86,21.86,585.8166232000025,2.735426656425199,32.4633768,2.9906542056074903,2.9906542056074903,2,1.0,22.04,deadline,False,10:00,2023-08-15,C,1000_S2
2023-09-20,sh.601138,18.49,18.98,18.18,18.4,18.48,104732424,1951207190.43,3,1,-0.4329,151.02936931519514,4.3290044043908793e-07,1.0,D,D,1286,0.9181439963083826,-0.5917159763313751,-4.149377593361003,0.4022988505747138,0.5977011494252862,-8.109989557953368,False,5,51.94572295000029,0.2809395508382925,-128.0093004499997,-0.6923163896700903,0.0,2023-09-21,18.26,18.31,0.0,0.0,18.46,18.45,71.92552805000189,0.3905942641939864,19.61947195,0.5978260869565322,-0.7608695652173703,3,1.0,18.51,deadline,False,10:00,2023-09-21,C,1000_S2
2023-10-25,sh.601138,13.82,13.85,13.47,13.54,13.76,193065907,2625027048.38,3,1,-1.5988,111.13791633302948,3.7209302328422567e-05,1.0,D,D,1305,2.945614141356292,-16.757410768300062,-20.37037037037037,0.5730337078651679,0.426966292134832,-23.59800111049416,False,5,249.13985640000152,1.8027485991317045,-310.7202164000003,-2.2483373111432727,0.0,2023-10-26,13.4,13.83,0.0,0.0,13.29,13.29,-300.304783849997,-2.2159598483456966,16.899783850000002,-1.9940915805022108,-1.0339734121122546,4,1.0,13.27,intrabar_stop,False,09:55,2023-10-26,C,1000_S2
2024-01-09,sh.601138,13.33,13.58,13.06,13.19,13.08,88639975,1178732747.65,3,1,0.841,108.26507506888171,2.140672783190745e-05,1.0,D,D,1358,0.7200220768572638,-5.763688760806918,-13.492063492063478,0.1199999999999974,0.240000000000002,-9.546696172331504,True,5,109.8131332000016,0.8238044501125401,-170.11690320000022,-1.2761958229557406,0.0,2024-01-10,13.08,12.91,0.0,0.0,12.89,12.89,-289.7829687999995,-2.195038342691149,16.722968799999997,-1.9711902956785377,-0.83396512509476,5,1.0,12.93,intrabar_stop,False,09:35,2024-01-10,C,1000_S2
2024-01-18,sh.601138,12.68,13.8,12.68,13.71,12.68,222034735,2966176137.81,3,1,8.123,112.5332963756155,2.8391167209207424e-05,1.0,D,D,1365,1.0118202259172184,-1.3996889580093377,-1.7815646785437789,0.0,0.5476190476190488,-7.350577232208099,True,5,-1059.7957351500015,-8.358010529574145,999.6895326500004,7.883986850552053,1059.7957351500015,2024-01-19,13.84,14.2,0.0,0.0,14.14,14.14,588.5381856000014,4.289014148753826,17.4418144,4.522246535375629,0.9482129832239172,6,1.0,14.33,deadline,False,10:00,2024-01-19,C,1000_S2
2024-04-11,sh.601138,21.23,21.65,21.1,21.25,21.1,135552814,2899217551.91,3,1,0.7109,174.4225053232551,4.739336511017101e-07,1.0,R,R,1417,0.458562609031849,-3.740875912408759,-9.480909480909473,0.1808510638297888,0.1914893617021271,-10.11523142132954,True,5,-62.274492599994325,-0.2933325134243727,-22.28448739999433,-0.1049669684408588,62.274492599994325,2024-04-12,21.8,22.26,0.0,0.0,21.96,21.96,1326.3219618500025,6.236866783277787,21.743038150000004,6.447058823529406,2.5882352941176467,7,1.0,22.62,deadline,False,10:00,2024-04-12,C,1000_S2
2024-04-23,sh.601138,21.05,21.19,20.36,20.59,20.84,104059777,2158505427.26,3,1,-1.1996,169.00514751086223,1.6122840696519702e-05,1.0,R,R,1425,0.9143045345950976,-7.377777777777783,-6.294964028776972,0.77391304347826,0.22608695652174,-7.309804968087697,True,5,418.2438648000039,1.9869067211401608,-501.5262547999961,-2.3825475287410742,0.0,2024-04-24,21.02,22.24,0.0,0.0,21.12,21.12,927.7288948500028,4.5023360253030695,21.19610515,4.711024769305472,2.0883924235065576,8,1.0,21.56,deadline,False,10:00,2024-04-24,C,1000_S2
2024-07-31,sh.601138,22.76,23.88,22.74,23.84,22.85,150300024,3523270166.9,3,1,4.3326,195.6815306779483,3.938730849917249e-06,1.0,R,R,1492,1.1733823259821228,-1.508620689655138,-6.88671556642213,0.2268041237113421,0.1134020618556728,-12.149173394848113,True,5,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,1125.1403153999956,2024-08-01,24.6,23.97,0.0,0.0,24.26,24.26,413.304677300004,1.732413677711789,22.6253227,1.9295302013422777,3.187919463087252,9,1.0,24.3,deadline,False,10:00,2024-08-01,C,1000_S2
2024-08-30,sh.601138,19.08,20.75,19.07,20.47,19.22,192325552,3894024148.77,3,1,6.5036,172.7053512742423,4.203954214609951e-05,1.0,D,D,1514,1.1205740895115488,-4.473161033797246,-5.738106915154518,0.8658536585365856,0.1341463414634144,-5.45039897341002,True,5,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,1429.7057369499978,2024-09-02,20.37,19.45,0.0,0.0,20.14,20.1,-440.7053845000004,-2.151310339207092,20.4353845,-1.9540791402051672,-0.488519785051289,10,3.0,20.07,intrabar_stop,False,09:40,2024-09-02,C,1000_S2
