entry,exit,days,sale_cash,final_cash,restored
2020-01-03,2020-01-06,1,18187.3148922,5676.949512100004,True
2020-01-14,2020-01-15,1,18357.0565789,5669.463907500005,True
2020-01-23,2020-02-03,1,19964.6102,7619.7139275000045,True
2020-02-07,2020-02-10,1,19265.673843,7970.559581500005,True
2020-02-25,2020-02-26,1,19924.6709796,8330.064365600007,True
2020-03-27,2020-03-30,1,13045.1402657,8523.527702900006,True
2020-04-03,2020-04-07,1,13933.787919600001,8094.853479000007,True
2020-04-08,2020-04-09,1,14113.5144114,8025.999348700005,True
2020-04-17,2020-04-20,1,13963.742334900002,7917.430343000005,True
2020-04-21,2020-04-22,1,14133.4840216,7978.6030240000055,True
2020-05-06,2020-05-07,1,14732.5723276,7948.505204100005,True
2020-06-03,2020-06-04,1,14193.3928522,7879.487913800007,True
2020-06-19,2020-06-22,1,14323.1953185,7830.215888700006,True
2020-06-29,2020-06-30,1,15191.873362200002,7819.190299000009,True
2020-07-01,2020-07-02,1,15391.569464200002,7857.782809800012,True
2020-07-06,2020-07-07,1,16459.9436099,7804.146254700012,True
2020-07-08,2020-07-09,1,16370.080364,7780.708854900015,True
2020-08-13,2020-08-14,1,15141.949336700001,7899.852841500015,True
2020-08-17,2020-08-18,1,15251.782192800001,7838.678881300017,True
2020-10-12,2020-10-13,1,13993.696750200002,7820.09549150002,True
2020-11-06,2020-11-09,1,13973.72714,7511.402088800023,True
2020-11-10,2020-11-11,1,15032.116480600002,7590.749620000026,True
2021-01-13,2021-01-14,1,15151.934141800002,7579.805610300029,True
2021-01-15,2021-01-18,1,15221.8277775,7528.69803520003,True
2021-01-19,2021-01-20,1,15072.055701000001,7237.77158270003,True
2021-02-18,2021-02-19,1,13933.787919600001,7269.336563400031,True
2021-02-22,2021-02-23,1,13943.772724700002,7350.907149600034,True
2021-04-02,2021-04-06,1,14123.4992165,7131.9546228000345,True
2021-08-03,2021-08-04,1,11782.024433300001,7362.8481382000355,True
2021-08-05,2021-08-06,1,11826.9940435,7348.690463400035,True
2021-08-17,2021-08-18,1,11996.7357302,7324.180873500034,True
2021-09-06,2021-09-07,1,12026.6901455,7289.604898500034,True
2021-12-10,2021-12-13,1,11866.9332639,7265.360443600039,True
2022-03-21,2022-03-22,1,10079.653151,7204.745893300038,True
2022-07-21,2022-07-22,1,10049.79938535,7204.424828450041,True
