date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,23861.071773800002,0,close_proxy
2020-01-03,09:25,BUY,1000,18.49,18499.245,5.3699849,0.0,5356.456788900003,1000,nominal_open
2020-01-10,15:00,SELL,1000,18.03,18020.985,23.3814047,0.0,23354.060384200002,0,close_proxy
2020-01-13,09:25,BUY,1000,18.02,18029.01,5.3605802,0.0,5319.689804000005,1000,nominal_open
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,23676.746382900004,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18359.175,5.3671835,0.0,5312.2041994000065,1000,nominal_open
2020-01-16,15:00,SELL,1000,18.41,18400.795000000002,23.768810900000002,0.0,23689.230388500007,0,close_proxy
2020-01-17,09:25,BUY,1000,18.41,18419.204999999998,5.3683841,0.0,5264.657004400011,1000,nominal_open
2020-01-20,15:00,SELL,1000,19.34,19330.33,24.716936600000004,0.0,24570.27006780001,0,close_proxy
2020-01-21,09:25,BUY,1000,19.2,19209.6,5.384192,0.0,5355.285875800011,1000,nominal_open
2020-01-23,15:00,SELL,1000,20.0,19990.0,25.3898,0.0,25319.89607580001,0,close_proxy
2020-02-03,09:25,BUY,1000,18.0,18009.0,5.36018,0.0,7305.535895800011,1000,nominal_open
2020-02-11,15:00,SELL,1000,19.23,19220.385000000002,24.604792700000004,0.0,26501.316103100013,0,close_proxy
2020-02-12,09:25,BUY,1000,19.08,19089.539999999997,5.3817908,0.0,7406.394312300017,1000,nominal_open
2020-02-18,15:00,SELL,1000,18.85,18840.575,24.217386500000003,0.0,26222.751925800017,0,close_proxy
2020-02-19,09:25,BUY,1000,18.65,18659.325,5.3731865,0.0,7558.053739300016,1000,nominal_open
2020-02-24,15:00,SELL,1000,20.14,20129.93,25.532528600000003,0.0,27662.451210700016,0,close_proxy
2020-02-25,09:25,BUY,1000,19.65,19659.825,5.3931965,0.0,7997.233014200014,1000,nominal_open
2020-02-28,15:00,SELL,1000,17.08,17071.46,22.4128892,0.0,25046.280125000012,0,close_proxy
2020-03-02,09:25,BUY,1000,17.3,17308.649999999998,5.346173,0.0,7732.2839520000125,1000,nominal_open
2020-03-11,15:00,SELL,1000,16.54,16531.73,21.8623646,0.0,24242.15158740001,0,close_proxy
2020-03-12,09:25,BUY,1000,16.25,16258.125,5.3251625,0.0,7978.701424900011,1000,nominal_open
2020-03-25,15:00,SELL,1000,13.55,13543.225,18.8140895,0.0,21503.112335400012,0,close_proxy
2020-03-26,09:25,BUY,1000,13.41,13416.705,5.2683341,0.0,8081.139001300013,1000,nominal_open
2020-04-03,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,22014.926920900012,0,close_proxy
2020-04-07,09:25,BUY,1000,14.35,14357.175,5.2871435,0.0,7652.464777400013,1000,nominal_open
2020-04-15,15:00,SELL,1000,13.87,13863.065,19.1403263,0.0,21496.389451100014,0,close_proxy
2020-04-16,09:25,BUY,1000,13.75,13756.875,5.2751375,0.0,7734.239313600014,1000,nominal_open
2020-04-17,15:00,SELL,1000,13.99,13983.005000000001,19.2626651,0.0,21697.981648500016,0,close_proxy
2020-04-20,09:25,BUY,1000,14.06,14067.029999999999,5.2813406,0.0,7625.670307900016,1000,nominal_open
2020-04-21,15:00,SELL,1000,14.16,14152.92,19.435978400000003,0.0,21759.154329500016,0,close_proxy
2020-04-22,09:25,BUY,1000,14.06,14067.029999999999,5.2813406,0.0,7686.842988900016,1000,nominal_open
2020-04-23,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,21620.630908500018,0,close_proxy
2020-04-24,09:25,BUY,1000,13.96,13966.98,5.2793396,0.0,7648.371568900018,1000,nominal_open
2020-04-29,15:00,SELL,1000,14.24,14232.880000000001,19.517537600000004,0.0,21861.734031300017,0,close_proxy
2020-04-30,09:25,BUY,1000,14.31,14317.154999999999,5.2863431,0.0,7539.292688200017,1000,nominal_open
2020-05-06,15:00,SELL,1000,14.76,14752.62,20.047672400000003,0.0,22271.865015800016,0,close_proxy
2020-05-07,09:25,BUY,1000,14.75,14757.375,5.2951475,0.0,7509.1948683000155,1000,nominal_open
2020-05-20,15:00,SELL,1000,13.85,13843.075,19.1199365,0.0,21333.149931800017,0,close_proxy
2020-05-21,09:25,BUY,1000,13.88,13886.939999999999,5.2777388,0.0,7440.932193000019,1000,nominal_open
2020-05-27,15:00,SELL,1000,13.48,13473.26,18.742725200000002,0.0,20895.44946780002,0,close_proxy
2020-05-28,09:25,BUY,1000,13.5,13506.75,5.270135,0.0,7383.4293328000185,1000,nominal_open
2020-06-01,15:00,SELL,1000,13.88,13873.060000000001,19.1505212,0.0,21237.33881160002,0,close_proxy
2020-06-02,09:25,BUY,1000,13.9,13906.949999999999,5.278139,0.0,7325.110672600022,1000,nominal_open
2020-06-17,15:00,SELL,1000,14.25,14242.875,19.5277325,0.0,21548.457940100023,0,close_proxy
2020-06-18,09:25,BUY,1000,14.25,14257.125,5.2851425,0.0,7286.047797600022,1000,nominal_open
2020-06-19,15:00,SELL,1000,14.35,14342.825,19.629681500000004,0.0,21609.24311610002,0,close_proxy
2020-06-22,09:25,BUY,1000,14.36,14367.179999999998,5.2873436,0.0,7236.775772500021,1000,nominal_open
2020-06-29,15:00,SELL,1000,15.22,15212.390000000001,20.5166378,0.0,22428.649134700023,0,close_proxy
2020-06-30,09:25,BUY,1000,15.19,15197.595,5.3039519,0.0,7225.750182800024,1000,nominal_open
2020-07-02,15:00,SELL,1000,15.61,15602.195000000002,20.9142389,0.0,22807.030943900027,0,close_proxy
2020-07-03,09:25,BUY,1000,15.65,15657.824999999999,5.3131565,0.0,7143.892787400027,1000,nominal_open
2020-07-09,15:00,SELL,1000,16.72,16711.64,22.0458728,0.0,23833.486914600027,0,close_proxy
2020-07-10,09:25,BUY,1000,16.68,16688.34,5.3337668,0.0,7139.813147800029,1000,nominal_open
2020-07-14,15:00,SELL,1000,16.59,16581.705,21.9133391,0.0,23699.60480870003,0,close_proxy
2020-07-15,09:25,BUY,1000,16.83,16838.415,5.3367683,0.0,6855.85304040003,1000,nominal_open
2020-07-21,15:00,SELL,1000,15.43,15422.285000000002,20.730730700000002,0.0,22257.407309700033,0,close_proxy
2020-07-22,09:25,BUY,1000,15.44,15447.72,5.3089544,0.0,6804.378355300034,1000,nominal_open
2020-07-30,15:00,SELL,1000,14.29,14282.855000000001,19.568512100000003,0.0,21067.664843200037,0,close_proxy
2020-07-31,09:25,BUY,1000,14.28,14287.14,5.2857428,0.0,6775.2391004000365,1000,nominal_open
2020-08-13,15:00,SELL,1000,15.17,15162.415,20.465663300000003,0.0,21917.188437100038,0,close_proxy
