entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-01-03,1,18347.071773800002,5356.456788900003,True
2020-01-06,2020-01-07,1,17867.801129,5289.939338700002,True
2020-01-08,2020-01-09,1,17488.3785352,5114.139697400002,True
2020-01-10,2020-01-13,1,17997.6035953,5077.372712500004,True
2020-01-14,2020-01-15,1,18357.0565789,5069.8871079000055,True
2020-01-16,2020-01-17,1,18377.0261891,5022.33991290001,True
2020-01-20,2020-01-21,1,19305.6130634,5112.96878430001,True
2020-01-22,2020-01-23,1,20813.3186335,5410.627212800009,True
2020-02-04,2020-02-05,1,17987.618790200002,5223.802621400013,True
2020-02-06,2020-02-07,1,18886.251249200002,4194.705671600019,True
2020-02-10,2020-02-11,1,18876.2664441,4246.19072760002,True
2020-02-12,2020-02-13,1,19115.9017665,4237.155103000019,True
2020-02-14,2020-02-17,1,18317.1173585,4099.683477100021,True
2020-02-18,2020-02-19,1,18816.3576135,4251.34290410002,True
2020-02-20,2020-02-21,1,18776.4183931,4343.052710500022,True
2020-02-24,2020-02-25,1,20104.3974714,4782.23198540002,True
2020-02-26,2020-02-27,1,18676.5703421,4804.109341100018,True
2020-02-28,2020-03-02,1,17049.0471108,4539.160278900017,True
2020-03-03,2020-03-04,1,17408.500094400002,4703.700601000022,True
2020-03-05,2020-03-06,1,17128.9255516,4988.874384300023,True
2020-03-09,2020-03-10,1,16150.414651800002,5145.979276300024,True
2020-03-11,2020-03-12,1,16509.867635399998,5392.396749200021,True
2020-03-13,2020-03-16,1,15621.2199815,5320.462973900023,True
2020-03-17,2020-03-18,1,13883.8638941,5142.020727500027,True
2020-03-19,2020-03-20,1,13484.471690100001,4934.378680800028,True
2020-03-23,2020-03-24,1,12495.9759852,4668.724538500028,True
2020-03-25,2020-03-26,1,13524.4109105,4771.162114900031,True
2020-03-27,2020-03-30,1,13045.1402657,4964.625452200031,True
2020-03-31,2020-04-01,1,13184.9275371,5007.725258000033,True
2020-04-02,2020-04-03,1,13953.757529800001,5049.254648800037,True
2020-04-07,2020-04-08,1,14123.4992165,5110.4477248000385,True
2020-04-09,2020-04-10,1,13923.803114500002,5082.00189990004,True
2020-04-13,2020-04-14,1,13125.018706500001,4915.114873600041,True
